id,cuisine
12515,southern_us
12517,southern_us
15230,indian
15233,indian
7427,chinese
7426,southern_us
35726,indian
39251,indian
32985,mexican
16523,italian
16525,italian
32982,jamaican
16529,indian
32989,greek
6600,filipino
12632,southern_us
42521,italian
42522,italian
42523,mexican
42525,southern_us
42527,mexican
10856,mexican
10852,southern_us
10859,italian
24328,chinese
21031,italian
21033,italian
19530,southern_us
23394,thai
33129,italian
32187,italian
19538,chinese
32182,italian
22048,italian
26203,indian
36891,italian
43438,brazilian
43384,southern_us
43924,chinese
46352,chinese
21960,southern_us
21967,italian
42384,italian
42385,indian
49655,italian
21783,italian
49120,southern_us
46602,indian
3739,chinese
3738,moroccan
3737,italian
3734,italian
2136,british
45559,cajun_creole
4693,mexican
13583,mexican
2133,mexican
13586,southern_us
2131,mexican
4699,mexican
4928,italian
11722,southern_us
11720,chinese
11728,mexican
14008,chinese
4801,southern_us
5169,italian
2787,spanish
20785,italian
20788,italian
2781,indian
17070,italian
36407,italian
36401,cajun_creole
36403,mexican
4808,mexican
31954,southern_us
9698,french
9699,thai
41264,mexican
26289,italian
2789,mexican
33326,mexican
34803,french
20569,italian
45809,mexican
45807,mexican
34809,italian
45802,italian
48291,vietnamese
45800,moroccan
31295,mexican
39897,italian
39895,indian
31296,mexican
9467,italian
15752,mexican
44603,chinese
1796,southern_us
1795,southern_us
6849,southern_us
48742,mexican
40684,jamaican
15750,italian
6846,mexican
6847,indian
6845,filipino
40835,southern_us
14571,southern_us
14714,mexican
29323,brazilian
18255,italian
33632,italian
6590,chinese
6591,indian
8231,italian
8230,british
11056,mexican
8235,mexican
15530,italian
39400,italian
39403,japanese
39402,italian
30832,french
39408,french
31673,italian
31670,jamaican
18468,chinese
7632,italian
15515,mexican
31678,chinese
31679,filipino
37133,japanese
47432,mexican
47439,chinese
47438,moroccan
37138,cajun_creole
32279,indian
23031,italian
34113,chinese
9847,southern_us
18460,filipino
44860,french
9848,mexican
44868,italian
38117,filipino
19752,mexican
1536,thai
3090,vietnamese
3091,italian
3096,italian
1532,cajun_creole
3094,french
1530,italian
649,mexican
19750,brazilian
1539,brazilian
23140,italian
32057,mexican
22540,french
22234,greek
22235,chinese
22232,irish
19935,italian
22546,italian
31096,mexican
4103,southern_us
4102,italian
17843,southern_us
31090,italian
29221,french
29222,southern_us
31098,filipino
9314,mexican
24695,greek
40992,mexican
38314,thai
40100,greek
38311,thai
3892,spanish
3893,southern_us
32402,southern_us
3897,italian
38318,cajun_creole
3895,greek
8956,italian
34461,thai
18866,british
35576,french
5951,indian
5952,southern_us
5957,southern_us
11532,mexican
21757,italian
21750,italian
25018,chinese
25010,mexican
46164,southern_us
46165,japanese
14453,southern_us
46161,italian
11809,italian
27349,indian
27341,japanese
27340,italian
27343,chinese
31476,brazilian
27346,japanese
14452,mexican
25273,french
36033,southern_us
46292,chinese
42268,italian
42267,french
6039,cajun_creole
17264,indian
6030,mexican
6036,irish
6034,italian
9201,indian
9200,southern_us
39796,mexican
10068,french
10069,thai
36873,italian
17103,indian
12371,italian
12375,italian
33139,southern_us
33137,indian
43833,filipino
45127,indian
45128,indian
9062,italian
32175,indian
44295,mexican
10284,mexican
10282,mexican
10280,chinese
46837,french
42841,french
24053,japanese
42847,mexican
42846,indian
49350,italian
21579,italian
33206,mexican
49358,indian
17485,french
17484,mexican
3560,southern_us
3561,french
22848,irish
22845,mexican
17489,southern_us
4484,italian
4485,mexican
20999,cajun_creole
4481,indian
41460,italian
4488,greek
4489,british
48191,thai
2902,italian
44478,southern_us
44474,italian
705,french
40731,indian
40730,italian
40737,japanese
701,southern_us
44473,greek
33793,italian
11882,mexican
33791,korean
33790,italian
11887,greek
11885,indian
14615,mexican
14617,vietnamese
33798,french
48159,mexican
5318,greek
23160,french
5313,moroccan
5311,italian
20199,chinese
38670,italian
38673,filipino
13023,indian
13021,cajun_creole
13027,french
20701,italian
30446,italian
30445,spanish
30440,mexican
31242,southern_us
31793,indian
31240,chinese
31246,italian
31245,chinese
33869,indian
3152,mexican
3151,chinese
11083,mexican
18063,mexican
11081,indian
28793,mexican
18064,french
27505,chinese
20229,thai
27508,southern_us
25767,mexican
29847,japanese
47638,italian
29848,indian
27644,mexican
23088,mexican
23089,southern_us
27641,french
23080,filipino
29157,french
29154,southern_us
32270,french
29153,italian
47170,southern_us
47174,mexican
23884,southern_us
20340,cajun_creole
34566,french
34569,chinese
23309,korean
15253,french
12570,southern_us
15251,mexican
15256,korean
12574,chinese
15255,indian
35742,french
35964,southern_us
35746,korean
35960,italian
35961,italian
39237,italian
35968,chinese
7402,italian
19739,french
16508,mexican
32215,mexican
16054,indian
19736,indian
16051,italian
16053,italian
16052,mexican
22683,mexican
22681,indian
47140,mexican
12617,italian
12615,indian
6623,southern_us
40376,italian
26597,mexican
44301,irish
24737,greek
24731,french
24732,spanish
23306,cajun_creole
19551,spanish
19882,italian
19555,mexican
19884,chinese
14553,cajun_creole
22066,british
22064,italian
29951,chinese
2334,chinese
13623,chinese
2338,cajun_creole
13629,chinese
14705,indian
18282,japanese
25484,indian
46339,indian
46628,cajun_creole
28820,british
49103,italian
24228,mexican
46627,southern_us
46336,indian
41811,chinese
2711,italian
17679,cajun_creole
17675,thai
17673,greek
43676,italian
43675,french
4679,italian
2489,mexican
13566,british
4675,chinese
4673,italian
4904,mexican
4907,indian
43678,cajun_creole
41950,brazilian
24859,chinese
11704,indian
11701,italian
5148,korean
5141,indian
122,mexican
123,mexican
20767,mexican
20762,mexican
17017,italian
17014,italian
7084,italian
36462,indian
36463,thai
17167,russian
41309,southern_us
7955,indian
38816,italian
10724,chinese
9169,mexican
48504,brazilian
29559,thai
48500,italian
45821,cajun_creole
48503,italian
39819,italian
45828,mexican
45829,chinese
34828,southern_us
30938,mexican
29426,mexican
20503,mexican
20507,korean
7246,cajun_creole
7244,southern_us
32212,korean
44664,mexican
36687,italian
7249,southern_us
36681,indian
42107,thai
42103,italian
42108,italian
30267,southern_us
48762,italian
15884,mexican
15737,italian
30697,greek
15889,mexican
10545,chinese
10543,italian
29309,italian
29308,mexican
29304,southern_us
33300,british
8816,italian
37481,italian
33651,mexican
33305,indian
33306,greek
14285,filipino
33309,french
37488,mexican
37331,italian
8218,southern_us
16962,italian
30309,french
8749,vietnamese
34359,mexican
34356,italian
34354,southern_us
34355,italian
15083,mexican
34353,italian
15081,italian
34351,italian
44084,korean
44087,italian
44080,southern_us
44083,chinese
16083,greek
42536,chinese
44088,japanese
39421,thai
31659,mexican
16953,southern_us
16086,french
31653,italian
26188,japanese
31656,brazilian
47417,french
37150,british
1217,italian
37152,southern_us
47413,french
35164,mexican
37156,french
24973,chinese
9567,italian
34175,southern_us
9868,italian
35883,mexican
44888,mexican
44884,french
9863,italian
9867,italian
49051,mexican
11145,southern_us
14423,chinese
24508,chinese
10743,italian
28308,italian
24503,indian
14429,cajun_creole
38085,vietnamese
1519,mexican
1513,chinese
38089,french
13815,italian
13813,mexican
13811,japanese
19678,french
28164,french
5386,filipino
38339,japanese
38337,italian
34689,southern_us
38332,italian
38333,mexican
35225,mexican
35224,indian
35221,italian
35552,chinese
35223,greek
14664,italian
35229,mexican
22957,southern_us
35558,jamaican
19670,french
11830,japanese
11559,chinese
43084,italian
19672,italian
43086,southern_us
32682,spanish
32683,mexican
16153,mexican
32687,irish
22214,indian
32396,mexican
48883,indian
48033,mexican
48884,mexican
48887,italian
48886,southern_us
17971,mexican
25077,japanese
19851,indian
43889,italian
32173,indian
19854,cajun_creole
28514,brazilian
19503,italian
27365,brazilian
27362,irish
19857,mexican
13470,filipino
24269,mexican
25293,italian
25292,southern_us
263,italian
16264,italian
19945,mexican
19943,british
19940,british
32028,french
19949,mexican
6013,chinese
6018,chinese
18967,british
17249,japanese
37356,italian
10048,greek
988,italian
989,italian
9267,cajun_creole
9266,indian
10738,brazilian
9264,italian
10734,indian
9268,british
10732,mexican
10733,vietnamese
36855,mexican
49595,french
49597,mexican
49598,mexican
18960,italian
26017,italian
45459,italian
26013,chinese
26011,italian
45457,mexican
45456,southern_us
45102,greek
45452,japanese
44278,mexican
9086,southern_us
9085,chinese
9084,italian
44272,italian
38771,greek
42828,brazilian
24835,mexican
46819,mexican
36113,japanese
46816,italian
44205,french
42827,italian
21591,chinese
38536,french
38537,thai
38534,greek
5088,vietnamese
3502,chinese
22860,vietnamese
22866,indian
38538,southern_us
22864,mexican
2675,mexican
2676,southern_us
26841,mexican
44418,chinese
38773,southern_us
2924,mexican
44415,mexican
5331,southern_us
26842,italian
14633,italian
14630,italian
18595,southern_us
30464,chinese
38650,greek
36144,italian
36146,jamaican
36140,southern_us
13041,japanese
13042,chinese
13046,italian
18736,brazilian
37811,italian
37812,italian
18043,greek
18732,italian
37815,mexican
33840,russian
15074,indian
30882,indian
3175,mexican
30793,mexican
30797,italian
24924,italian
27565,spanish
20244,brazilian
29822,italian
29791,mexican
29792,thai
725,southern_us
40971,italian
723,indian
721,southern_us
29828,indian
728,moroccan
27829,irish
23532,italian
47994,british
1162,chinese
23535,french
45149,indian
47998,italian
27623,french
27627,italian
27624,chinese
42397,italian
27629,french
48757,southern_us
25844,southern_us
25846,indian
25849,mexican
21227,british
27821,southern_us
28209,korean
29176,indian
29177,greek
29173,italian
47198,italian
47197,southern_us
47194,filipino
28754,japanese
8552,greek
8553,spanish
27190,french
8005,japanese
8006,filipino
2588,italian
8003,moroccan
35760,italian
7461,vietnamese
35947,mexican
35941,chinese
17682,mexican
16078,mexican
16073,indian
16071,italian
16077,japanese
32236,italian
16074,southern_us
22669,southern_us
1868,italian
22666,mexican
26575,italian
26577,thai
26571,thai
10896,indian
10894,italian
24711,mexican
24716,russian
24714,irish
24719,french
24718,french
4685,italian
42245,italian
22003,indian
22004,mexican
4732,southern_us
13604,mexican
2316,italian
2317,southern_us
2314,irish
35784,french
5859,southern_us
17656,filipino
17650,southern_us
17651,indian
6650,mexican
4657,chinese
30565,chinese
4651,mexican
45541,chinese
41834,indian
4658,cajun_creole
41831,mexican
43697,french
27289,italian
7889,cajun_creole
16380,mexican
16385,french
26371,southern_us
16387,chinese
11760,french
11767,mexican
7887,mexican
17032,moroccan
20747,mexican
20742,chinese
20743,mexican
20749,mexican
36339,italian
36335,italian
46316,greek
46315,french
49162,italian
21296,southern_us
49169,italian
11125,italian
20520,mexican
45667,cajun_creole
48560,chinese
45665,italian
11126,greek
48564,greek
20527,chinese
45668,mexican
10383,korean
10380,mexican
10388,japanese
16927,russian
16926,mexican
7268,italian
7265,italian
7264,italian
44644,italian
44640,italian
12234,italian
12233,indian
42124,french
19159,mexican
42127,southern_us
42121,indian
42123,chinese
41168,southern_us
41698,italian
15719,mexican
6806,mexican
15864,italian
6804,chinese
48785,southern_us
6802,italian
15712,mexican
49483,mexican
10562,french
2812,mexican
10560,indian
10567,mexican
10565,southern_us
29366,filipino
26997,indian
9748,filipino
17978,greek
24155,chinese
21437,italian
19404,thai
21430,italian
24159,italian
32522,french
8839,italian
8838,brazilian
37311,italian
8836,french
33675,southern_us
18925,mexican
33677,mexican
30639,italian
32307,french
7140,indian
30321,mexican
30325,french
39556,vietnamese
32656,indian
7679,indian
32651,korean
30958,italian
1759,cajun_creole
1757,chinese
1754,cajun_creole
29278,indian
1751,southern_us
30367,indian
24526,southern_us
40569,italian
24522,italian
24523,southern_us
40560,mexican
24528,italian
28362,moroccan
47692,italian
1280,southern_us
47696,italian
11165,mexican
28368,italian
1289,mexican
11162,southern_us
34376,italian
688,mexican
685,french
1572,jamaican
1570,italian
1576,italian
13835,italian
30010,italian
28188,brazilian
5628,chinese
8493,thai
31016,italian
8497,chinese
31545,italian
38356,italian
35203,french
35200,cajun_creole
35209,mexican
32577,moroccan
35066,thai
5995,mexican
47034,cajun_creole
5996,italian
23271,southern_us
23270,mexican
23273,mexican
11577,italian
11576,jamaican
11575,mexican
34049,chinese
5998,italian
35888,indian
29517,french
19385,french
22273,french
22270,irish
22276,southern_us
22278,vietnamese
29855,italian
25728,southern_us
25059,italian
25721,mexican
43863,mexican
25050,mexican
6781,indian
6785,russian
27388,italian
26488,chinese
27385,thai
27384,italian
46124,southern_us
27174,french
27383,greek
39005,chinese
31490,indian
247,mexican
246,mexican
32008,italian
240,italian
32004,cajun_creole
48136,mexican
32006,cajun_creole
33624,mexican
249,filipino
16713,mexican
16710,italian
22494,mexican
12009,southern_us
12000,indian
22499,mexican
26661,brazilian
48280,mexican
7493,chinese
48539,mexican
26662,italian
9534,italian
9245,korean
9532,southern_us
18136,italian
9246,italian
24899,thai
49579,korean
24894,southern_us
49574,italian
49572,indian
24892,chinese
20578,italian
48530,italian
48533,italian
26034,cajun_creole
26031,british
45475,spanish
24095,mexican
44788,filipino
42803,italian
42802,mexican
3545,korean
24098,indian
44787,thai
42808,indian
22800,spanish
22803,vietnamese
22802,french
23018,cajun_creole
46871,mexican
3528,cajun_creole
3529,thai
45781,southern_us
45780,indian
27863,indian
38514,thai
38516,korean
26633,vietnamese
38513,southern_us
36830,southern_us
36832,japanese
36782,cajun_creole
36789,italian
14652,southern_us
14655,italian
14656,indian
24075,thai
30403,greek
13061,italian
30405,greek
23762,southern_us
13068,thai
36160,vietnamese
44250,indian
36165,japanese
33534,italian
18710,moroccan
41576,mexican
44140,greek
27817,southern_us
20264,cajun_creole
27542,mexican
38188,mexican
17830,indian
38186,italian
17833,italian
17836,italian
38180,moroccan
23239,mexican
44144,indian
44430,italian
40951,italian
40777,mexican
29802,italian
1147,italian
47206,mexican
47207,thai
23045,italian
23043,chinese
23040,mexican
40719,cajun_creole
27604,italian
39582,filipino
39583,southern_us
39588,italian
25590,mexican
19344,filipino
1745,chinese
762,chinese
29112,chinese
7190,mexican
29117,southern_us
31200,mexican
15313,mexican
2648,korean
27039,chinese
8538,french
48868,italian
12829,cajun_creole
15296,southern_us
8023,chinese
15295,british
34525,cajun_creole
34527,mexican
30946,italian
26636,italian
2649,italian
7442,mexican
7445,japanese
17,italian
27874,mexican
35928,french
35929,mexican
35922,mexican
27031,chinese
15767,greek
22391,mexican
22642,chinese
28578,greek
22645,spanish
22396,indian
13993,chinese
13992,japanese
4280,mexican
13990,mexican
13996,french
13994,brazilian
15762,italian
13998,mexican
28647,moroccan
15760,french
48756,southern_us
28648,cajun_creole
22025,greek
22022,indian
22028,italian
381,italian
384,japanese
388,chinese
29466,chinese
13669,french
43325,mexican
43454,cajun_creole
4754,vietnamese
43452,moroccan
31976,japanese
16011,southern_us
32253,indian
11299,french
32254,korean
19777,italian
21404,brazilian
11292,french
32258,mexican
11297,italian
17635,french
3753,french
3755,mexican
1073,southern_us
4633,italian
13523,italian
2192,mexican
2193,british
13526,french
47846,mexican
11741,indian
11749,thai
19597,mexican
20722,cajun_creole
20894,french
20727,italian
20724,japanese
20897,british
20729,cajun_creole
36315,irish
25554,mexican
169,indian
25551,southern_us
164,italian
166,mexican
13294,french
25558,chinese
25559,french
4815,mexican
49148,italian
42494,italian
49146,italian
17557,mexican
42491,cajun_creole
48549,southern_us
48540,moroccan
48237,moroccan
41361,mexican
35644,french
48544,irish
45641,italian
45642,mexican
45643,cajun_creole
9186,french
9182,italian
26291,southern_us
10361,moroccan
9188,southern_us
679,italian
16901,italian
16900,southern_us
16907,southern_us
16906,southern_us
16904,chinese
7201,chinese
7207,indian
7206,indian
7205,italian
42148,southern_us
6221,chinese
6224,greek
21527,filipino
12219,italian
12218,mexican
15843,indian
15847,chinese
15844,chinese
10509,french
9764,spanish
9765,mexican
29347,italian
29346,thai
10503,french
10502,italian
10505,chinese
12123,indian
29341,italian
24173,southern_us
18943,italian
37372,chinese
21417,japanese
24175,mexican
33802,italian
37378,southern_us
21419,italian
809,italian
10631,indian
13453,chinese
8853,moroccan
807,filipino
8855,irish
26828,italian
40093,italian
40090,mexican
40095,chinese
33808,indian
37199,french
37197,chinese
30977,italian
41140,italian
41148,greek
40237,greek
40542,chinese
40233,vietnamese
40547,southern_us
40548,indian
24543,southern_us
27864,italian
37996,russian
37990,french
18362,chinese
24548,chinese
18368,greek
27520,greek
28348,italian
1550,mexican
14468,spanish
17994,mexican
1555,italian
1556,filipino
11102,cajun_creole
11103,indian
11106,chinese
3031,french
11104,mexican
28431,french
8702,indian
34310,southern_us
39047,mexican
15597,southern_us
15596,british
15599,mexican
32040,italian
13850,italian
35049,greek
35048,italian
32737,mexican
13859,italian
35042,mexican
5605,italian
5600,italian
24381,chinese
29674,japanese
23665,french
38373,mexican
16754,mexican
38377,moroccan
32047,italian
35598,french
35262,italian
35597,italian
35596,thai
47011,french
47017,italian
47015,chinese
47019,chinese
8944,mexican
6424,italian
12454,japanese
6426,cajun_creole
15336,southern_us
48848,indian
12453,cajun_creole
48847,mexican
48841,mexican
48840,brazilian
48842,italian
39397,indian
21720,indian
22254,italian
22255,italian
25703,mexican
25701,french
25706,italian
25705,mexican
21724,italian
28430,southern_us
48364,japanese
41233,mexican
9976,chinese
39021,mexican
9970,mexican
39029,southern_us
9979,indian
23743,mexican
16731,chinese
16738,italian
12024,italian
19909,french
42799,mexican
227,italian
226,spanish
42795,mexican
224,greek
42792,indian
42791,chinese
19905,french
20026,mexican
43841,french
43848,vietnamese
49554,southern_us
21625,southern_us
49552,indian
21629,korean
49081,filipino
49086,southern_us
45416,indian
45419,thai
49330,italian
46851,indian
49332,indian
46855,italian
49336,mexican
46857,korean
49338,greek
49339,mexican
46508,mexican
17174,italian
10316,filipino
5049,cajun_creole
22828,french
22826,mexican
5045,italian
22824,korean
17178,mexican
22820,southern_us
38578,indian
38572,italian
28630,cajun_creole
38576,italian
38577,british
38574,french
9513,french
9512,mexican
36764,chinese
36815,mexican
36813,mexican
36812,italian
36811,italian
21866,mexican
33081,italian
18888,filipino
21740,indian
33084,russian
18556,chinese
14859,southern_us
33733,chinese
14670,italian
48687,italian
48685,cajun_creole
48682,french
48681,mexican
38610,indian
48147,japanese
13088,italian
23173,brazilian
30421,italian
30423,french
13081,mexican
44230,mexican
44237,italian
47624,chinese
44238,cajun_creole
36104,italian
3207,chinese
33553,italian
18771,italian
33887,mexican
46591,mexican
33557,italian
48060,brazilian
41559,mexican
48065,vietnamese
38118,indian
41554,southern_us
3203,mexican
20287,indian
41557,italian
41550,mexican
20280,british
10196,southern_us
10197,french
29756,mexican
10195,chinese
29752,cajun_creole
39629,chinese
40931,french
40933,british
30020,french
40936,irish
1120,spanish
1125,mexican
25882,mexican
15104,french
30287,cajun_creole
25889,mexican
30282,japanese
29136,italian
39567,cajun_creole
39565,southern_us
39560,italian
34055,italian
8517,italian
34505,chinese
8046,mexican
26071,chinese
34508,italian
26073,indian
35900,italian
31483,thai
35903,italian
44908,mexican
31486,japanese
35908,mexican
44901,chinese
26612,southern_us
26613,vietnamese
24289,italian
47225,indian
23067,french
28083,thai
47221,thai
24281,cajun_creole
24287,italian
28088,italian
22621,mexican
22622,thai
22624,japanese
22628,chinese
26531,thai
26537,french
28666,southern_us
10157,mexican
28888,italian
28669,french
28668,french
4777,italian
13645,greek
35675,thai
31952,indian
35670,italian
26282,french
13649,cajun_creole
31958,japanese
43301,mexican
5818,chinese
15234,cajun_creole
19759,chinese
15235,italian
32277,southern_us
14242,mexican
5813,moroccan
19020,mexican
19022,mexican
32016,cajun_creole
14241,mexican
17614,indian
17617,thai
13508,mexican
25391,mexican
4616,mexican
23937,french
18372,chinese
19228,chinese
27223,french
27221,italian
20708,filipino
144,chinese
142,mexican
20878,greek
20700,southern_us
2701,southern_us
20875,mexican
20872,mexican
20873,moroccan
36373,indian
25578,mexican
14907,cajun_creole
25575,chinese
25577,italian
16697,southern_us
16695,indian
38805,mexican
32410,italian
17408,italian
16521,thai
45629,indian
2716,french
5454,indian
2718,mexican
9178,southern_us
30896,southern_us
45624,mexican
45625,indian
9177,mexican
7223,italian
7224,korean
7951,southern_us
7226,cajun_creole
10691,indian
39817,chinese
9166,italian
10340,italian
42163,southern_us
42167,japanese
42169,chinese
16526,southern_us
16966,chinese
32018,french
6240,mexican
6243,italian
12274,korean
6246,japanese
36594,indian
36593,mexican
36591,mexican
33302,greek
25186,italian
7614,southern_us
9701,french
9704,cajun_creole
9707,mexican
14992,british
14993,french
8873,italian
8874,mexican
18969,italian
8876,mexican
8879,indian
8878,italian
37354,mexican
21477,chinese
37350,mexican
48216,thai
45337,southern_us
828,french
48213,thai
825,thai
41308,mexican
823,italian
822,italian
44575,italian
44577,japanese
16971,indian
44570,korean
44572,indian
44579,southern_us
15445,italian
4401,italian
30746,brazilian
12638,southern_us
5252,italian
5255,mexican
12496,french
14195,italian
15823,indian
15827,italian
13942,indian
31697,indian
40215,mexican
40211,mexican
13945,indian
28414,french
33947,mexican
18341,mexican
33943,brazilian
33940,mexican
33941,mexican
11129,italian
18349,russian
31121,southern_us
28418,indian
28419,italian
24566,italian
5940,southern_us
924,southern_us
3010,southern_us
3016,indian
3014,italian
3015,italian
30368,french
34994,filipino
34333,indian
34991,indian
4188,british
35068,southern_us
31549,thai
35063,jamaican
13871,southern_us
35060,mexican
4184,moroccan
35065,indian
5660,irish
5664,vietnamese
5669,spanish
5668,southern_us
34194,italian
34195,chinese
34196,southern_us
34191,mexican
38395,indian
38392,italian
14831,mexican
14830,indian
30898,chinese
37423,italian
43253,mexican
22053,southern_us
30449,indian
47079,mexican
47078,mexican
47071,french
47075,mexican
23236,mexican
11,vietnamese
12472,chinese
13,greek
12,french
12477,italian
12476,italian
6404,southern_us
18,italian
48861,italian
27030,mexican
27036,greek
27034,british
7761,thai
3903,italian
3909,indian
32597,italian
35246,mexican
20113,italian
35240,southern_us
39040,indian
9951,italian
35249,thai
19256,cajun_creole
832,chinese
19924,mexican
16206,italian
16207,mexican
32048,cajun_creole
19929,italian
16758,chinese
19259,cajun_creole
12042,chinese
12043,mexican
12044,french
3470,thai
20327,greek
350,italian
43822,italian
43791,italian
43792,french
43827,mexican
43796,indian
18971,southern_us
43829,cajun_creole
49532,cajun_creole
21864,jamaican
21865,mexican
21646,mexican
49537,indian
49538,southern_us
24107,indian
3652,italian
2524,mexican
2526,french
26076,thai
11465,indian
11464,mexican
11460,italian
43172,chinese
48264,southern_us
5063,cajun_creole
46524,greek
46526,southern_us
46522,italian
17152,french
38553,indian
38555,indian
17155,italian
17154,japanese
17406,chinese
15740,southern_us
4408,cajun_creole
26201,mexican
13310,italian
4402,italian
9573,italian
36298,french
9570,indian
9576,italian
36743,chinese
36741,chinese
36740,mexican
36747,southern_us
36746,chinese
926,chinese
36744,mexican
14838,italian
33719,cajun_creole
11808,italian
33713,italian
33712,southern_us
5398,greek
14835,thai
11806,chinese
33714,italian
48668,mexican
45294,italian
48664,cajun_creole
45299,mexican
48666,indian
20111,british
20110,mexican
48663,french
36125,italian
36120,chinese
24184,italian
44210,mexican
44745,italian
44742,italian
44215,japanese
44217,thai
26859,italian
27334,italian
27589,french
24413,mexican
44568,mexican
27855,indian
41537,italian
48006,italian
784,southern_us
43388,mexican
781,indian
39604,cajun_creole
789,mexican
18575,cajun_creole
18576,greek
18571,irish
34297,cajun_creole
34294,french
14846,mexican
15122,chinese
31489,thai
31714,mexican
7159,italian
29614,mexican
26984,southern_us
26985,italian
26986,cajun_creole
7153,southern_us
26981,vietnamese
7151,mexican
26983,brazilian
18750,southern_us
37657,spanish
37654,indian
37652,chinese
18755,mexican
46604,italian
28748,brazilian
21785,italian
12272,greek
34077,japanese
12867,italian
34078,chinese
8063,indian
8060,spanish
7485,french
29731,italian
40661,southern_us
40663,southern_us
7482,italian
28746,french
26679,chinese
40910,french
44967,italian
1454,chinese
1107,italian
1450,vietnamese
1451,indian
23005,mexican
28065,chinese
23008,japanese
28743,mexican
28060,irish
1108,cajun_creole
22358,mexican
22609,chinese
22604,chinese
22351,southern_us
22353,italian
22600,vietnamese
17698,japanese
30008,mexican
26517,southern_us
26516,chinese
26511,mexican
38234,brazilian
38237,southern_us
25244,italian
38232,italian
28603,mexican
42253,cajun_creole
43360,indian
42251,french
4798,mexican
4794,french
4797,indian
35650,cajun_creole
4791,mexican
31541,italian
4925,southern_us
11258,chinese
4924,mexican
13722,southern_us
32928,japanese
30584,mexican
19001,mexican
15876,cajun_creole
32925,italian
32924,french
11784,italian
15127,italian
25378,indian
11788,italian
25371,mexican
6494,chinese
23919,indian
23916,italian
23912,chinese
23913,french
27208,southern_us
27205,mexican
27201,chinese
43585,southern_us
40597,mexican
43589,greek
25518,italian
36351,vietnamese
36353,italian
36354,japanese
42361,mexican
42367,korean
42364,indian
21988,jamaican
28463,italian
12789,cajun_creole
30667,british
17369,french
12787,mexican
10321,southern_us
39835,french
39836,mexican
39830,mexican
10326,thai
10328,indian
28466,mexican
2774,indian
2777,spanish
9498,italian
9499,cajun_creole
16417,southern_us
9149,italian
16942,southern_us
18355,southern_us
9143,cajun_creole
7977,indian
9493,mexican
12257,thai
36886,southern_us
42188,moroccan
21181,indian
21180,italian
21187,vietnamese
20855,southern_us
17096,chinese
20859,chinese
9726,italian
9724,vietnamese
7524,chinese
9720,italian
14005,french
46955,mexican
21324,mexican
21455,mexican
42985,indian
42983,japanese
46953,indian
24130,italian
31715,mexican
49275,jamaican
49278,mexican
42988,mexican
48480,italian
846,british
22982,cajun_creole
37408,southern_us
3463,thai
3462,indian
3461,british
3460,french
22988,mexican
22989,indian
31716,italian
33384,southern_us
33387,italian
48272,italian
20587,mexican
41329,southern_us
41984,italian
48278,brazilian
41988,korean
41323,mexican
26869,italian
44004,southern_us
40052,chinese
40053,indian
26861,brazilian
26982,jamaican
5238,italian
5239,chinese
5231,southern_us
1733,chinese
1735,thai
13127,mexican
13125,southern_us
13123,italian
15805,french
41180,italian
41184,italian
3070,italian
28470,southern_us
28477,italian
28475,indian
14316,italian
18322,japanese
1599,italian
20326,brazilian
48497,italian
48493,mexican
48490,mexican
45971,french
38007,italian
38004,mexican
38002,french
17955,irish
45979,italian
12717,mexican
31528,cajun_creole
30007,italian
31520,mexican
31527,italian
31525,italian
5649,southern_us
47588,italian
47580,italian
5643,indian
5645,southern_us
34074,chinese
29072,southern_us
47056,italian
47055,japanese
23742,italian
23211,french
23871,chinese
28298,indian
28299,italian
48800,southern_us
27053,french
23870,moroccan
27055,italian
27054,mexican
489,mexican
48808,italian
482,indian
480,chinese
15378,mexican
20995,french
12413,chinese
15372,mexican
12415,italian
6467,indian
7742,chinese
31035,thai
35002,mexican
35004,mexican
31032,mexican
35006,southern_us
35008,cajun_creole
19490,mexican
19492,mexican
19494,french
3927,southern_us
3924,italian
3928,italian
6723,mexican
8305,southern_us
9075,cajun_creole
34712,chinese
34713,vietnamese
8300,italian
39066,japanese
39064,mexican
39063,chinese
9937,indian
32715,southern_us
19276,mexican
19617,cajun_creole
16775,thai
32713,french
22164,italian
22165,italian
22160,chinese
12060,italian
6093,chinese
6092,southern_us
12065,italian
22169,italian
30742,indian
24046,mexican
21936,italian
43778,italian
25747,indian
42872,mexican
25745,italian
43807,mexican
49518,french
21848,vietnamese
42870,chinese
49510,mexican
21846,chinese
46725,chinese
46722,southern_us
21665,italian
21666,italian
3677,thai
47242,french
48525,mexican
2547,french
26098,chinese
23003,greek
20560,mexican
26094,italian
26095,vietnamese
11444,mexican
47246,italian
43115,italian
3580,italian
3583,irish
30941,italian
36661,indian
5008,italian
46544,italian
46545,italian
17429,chinese
17428,mexican
38829,indian
17130,british
38821,cajun_creole
17424,filipino
36720,indian
4428,mexican
36725,mexican
36724,southern_us
15873,french
908,indian
9558,french
9550,moroccan
43992,chinese
48649,greek
20138,italian
48390,greek
48641,moroccan
48392,italian
48647,southern_us
20135,french
44760,greek
20962,thai
46895,mexican
42642,thai
46898,mexican
46899,mexican
27877,italian
27876,thai
45016,mexican
41515,indian
41040,chinese
27870,italian
30940,mexican
44493,chinese
29248,indian
27025,mexican
29710,italian
29247,italian
29716,thai
